"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.03337098224855e-130,1.22768331083266,0.53,0.105,2.27578784872616e-125,"6","DYNC1I2"
7.2023845698597e-130,0.565508593302919,0.887,0.23,2.3304755752695e-125,"6","C11orf58"
1.38660341262837e-129,1.44497409100004,0.514,0.099,4.4866326622416e-125,"6","NT5C"
1.69393323208908e-129,1.09875026290059,0.404,0.062,5.48105975907063e-125,"6","ARHGAP4"
1.84951336206875e-129,1.92174152607203,0.382,0.058,5.98447038564587e-125,"6","USP16"
1.96409759194104e-129,1.77003340134197,0.396,0.062,6.35523057824362e-125,"6","GCA"
2.90939830089218e-129,2.07828005171767,0.484,0.089,9.41394008219683e-125,"6","MRPL16"
4.97786339854927e-129,0.712677809725333,0.72,0.171,1.61068725986859e-124,"6","DNAJC8"
5.36589619002369e-129,2.24487886943431,0.409,0.068,1.73624303020597e-124,"6","CDC123"
5.88621136179795e-129,1.57437868741816,0.429,0.072,1.90460141033696e-124,"6","BIRC6"
5.98644464972089e-129,2.74157018773157,0.305,0.038,1.93703389531019e-124,"6","GPX7"
6.75029896526844e-129,2.50855850709702,0.269,0.029,2.18419423619191e-124,"6","ZNF445"
1.3247114440296e-128,0.659916681991558,0.857,0.215,4.28636881944656e-124,"6","HCST"
1.46429966140914e-128,2.86827013896745,0.25,0.025,4.73803441442154e-124,"6","SMURF2"
1.59855964871675e-128,1.8005479892278,0.382,0.058,5.17245945535278e-124,"6","AP3B1"
1.69832067872703e-128,2.3902858445514,0.308,0.038,5.49525622015704e-124,"6","FAM173A"
3.05240727417559e-128,2.00070300804757,0.349,0.049,9.87667421704996e-124,"6","CCDC186"
3.29198367327122e-128,2.20765788970109,0.31,0.038,1.06518715716037e-123,"6","ZBED5"
3.68890301288749e-128,2.40016606254672,0.357,0.052,1.19361834788e-123,"6","EXOC1"
4.10776858633947e-128,1.91351563961224,0.368,0.054,1.32915068148186e-123,"6","LONP2"
4.18793193546771e-128,1.80213011383781,0.464,0.085,1.35508913635929e-123,"6","DDX21"
4.94915033222239e-128,0.776780026324777,0.714,0.169,1.6013965729972e-123,"6","PRR13"
5.9416386754829e-128,2.15264269599477,0.409,0.068,1.922536026226e-123,"6","LETMD1"
6.09037592029286e-128,2.11095683027546,0.346,0.048,1.97066293652916e-123,"6","CHD6"
7.00523138762796e-128,2.24799180278883,0.42,0.072,2.26668272009478e-123,"6","DDX1"
7.85796389904817e-128,2.28276692582274,0.324,0.043,2.54260137881502e-123,"6","COMMD8"
8.14065690235583e-128,1.03003101409676,0.56,0.117,2.63407235389528e-123,"6","PLIN3"
1.15101384891676e-127,1.49908398789069,0.563,0.117,3.72433551093996e-123,"6","TOP2B"
1.59169201146172e-127,2.13111543975397,0.39,0.062,5.15023784148668e-123,"6","GLOD4"
1.60845354211232e-127,1.46416232441962,0.404,0.064,5.20447312621284e-123,"6","RBM33"
2.04118091093907e-127,2.50773976799238,0.343,0.048,6.60464907352556e-123,"6","SMARCD1"
2.59788940882856e-127,2.22652549869831,0.418,0.07,8.40599076014656e-123,"6","TMEM18"
2.72703112218107e-127,0.572019409756512,0.846,0.218,8.82385460204129e-123,"6","AES"
2.85702322237522e-127,0.975256221827759,0.58,0.123,9.2444700406395e-123,"6","SELENOF"
3.50137786439257e-127,2.28266772058953,0.341,0.047,1.1329408355815e-122,"6","CCNG2"
3.58420467645056e-127,1.91097428904205,0.398,0.064,1.15974110715911e-122,"6","CHMP2B"
3.63642156858458e-127,1.14473305478656,0.505,0.096,1.17663692694691e-122,"6","KRAS"
3.67123226385481e-127,0.749064466200633,0.898,0.223,1.1879006236155e-122,"6","TXN"
3.85253581592889e-127,0.862523353418944,0.67,0.155,1.24656501396011e-122,"6","BZW1"
4.02945930314099e-127,2.2204780743138,0.39,0.062,1.30381214671733e-122,"6","SLC39A10"
4.51673774080301e-127,1.81997477573921,0.451,0.081,1.46148083079163e-122,"6","SAFB"
5.81840718898908e-127,2.5515232645138,0.288,0.034,1.8826620141412e-122,"6","UTP3"
5.92274825048377e-127,1.12386025554735,0.484,0.089,1.91642365140903e-122,"6","YME1L1"
7.17880979195264e-127,1.04094831653307,0.418,0.068,2.32284748438212e-122,"6","EFHD2"
8.37685816911844e-127,0.963565200370465,0.566,0.117,2.71049999778165e-122,"6","RSF1"
9.49485944799507e-127,2.08445808907702,0.365,0.054,3.07225167158776e-122,"6","MIA2"
1.10574452984417e-126,1.62822213289914,0.404,0.065,3.57785757521678e-122,"6","SENP7"
1.22079979047024e-126,1.50647431505187,0.448,0.079,3.95014188202457e-122,"6","CEP350"
1.28828732657035e-126,1.6380616361841,0.385,0.059,4.16851130258369e-122,"6","UBE2G2"
1.42685822358318e-126,2.10879240050265,0.327,0.044,4.61688515404809e-122,"6","UBE2D1"
1.8447849415105e-126,2.37639903828995,0.341,0.048,5.96917063524554e-122,"6","ZNF787"
1.93157643886634e-126,1.81544007367647,0.31,0.038,6.25000188323983e-122,"6","SERTAD2"
2.09159384552147e-126,1.99705064083083,0.277,0.031,6.76777020595383e-122,"6","CYB561A3"
2.73425701002025e-126,0.959209771891228,0.618,0.134,8.84723540732254e-122,"6","HNRNPH3"
4.06349085104008e-126,1.89817196119699,0.332,0.045,1.31482373467104e-121,"6","MIDN"
5.32152577269597e-126,1.93551194561148,0.36,0.053,1.72188609427124e-121,"6","BAZ1B"
5.99728859928246e-126,1.29565198358019,0.495,0.095,1.94054267206983e-121,"6","SSR1"
8.1125187291584e-126,1.38564410192909,0.511,0.1,2.62496768519378e-121,"6","PSMA2"
9.01144849851809e-126,0.764468490361099,0.745,0.181,2.9158343906655e-121,"6","DEK"
1.23209359031029e-125,1.79421943322366,0.401,0.064,3.98668523016701e-121,"6","FOSB"
1.53366198643747e-125,1.56470439949075,0.39,0.061,4.96247008951572e-121,"6","FRYL"
1.55731970720638e-125,1.0619395207657,0.467,0.083,5.03901937660768e-121,"6","CREBRF"
1.72347066227702e-125,1.9141232106598,0.39,0.062,5.57663402192976e-121,"6","CCDC59"
2.04803190345976e-125,1.67291861232674,0.407,0.067,6.62681683002474e-121,"6","CD59"
2.07764134498873e-125,1.08380735658934,0.591,0.128,6.72262409998003e-121,"6","RSRC2"
2.31476698559078e-125,1.61968344543508,0.464,0.087,7.48989153527609e-121,"6","PKN1"
2.44512186427127e-125,1.06051436362056,0.503,0.097,7.91168081622254e-121,"6","MXD4"
2.51849952703097e-125,2.80669568291633,0.25,0.025,8.14910891961411e-121,"6","ZNF26"
2.7539533609213e-125,1.79628726153043,0.36,0.053,8.91096688993305e-121,"6","TMEM134"
2.92716565202936e-125,0.674741923456393,0.871,0.225,9.47142990027141e-121,"6","GNG5"
3.87303061576632e-125,1.80626927832258,0.434,0.076,1.25319651634351e-120,"6","NDUFV1"
4.71373410309221e-125,2.34524391021558,0.272,0.03,1.52522294373755e-120,"6","FAM217B"
4.8328448538766e-125,1.57842230244008,0.42,0.072,1.56376360936885e-120,"6","PCF11"
5.96169028968472e-125,1.73737532162264,0.398,0.065,1.92902412703328e-120,"6","PPP2R5E"
9.06612274876561e-125,1.34054896413504,0.475,0.088,2.93352533781809e-120,"6","NR3C1"
9.76570808920945e-125,1.08715352235554,0.519,0.103,3.1598901664255e-120,"6","SSNA1"
1.04828348187759e-124,1.98331712752003,0.404,0.066,3.39193086231131e-120,"6","RIF1"
1.16192762865062e-124,1.93131964666986,0.409,0.069,3.75964922802481e-120,"6","NCBP2-AS2"
1.45872571221233e-124,1.55127419287435,0.415,0.069,4.71999878700542e-120,"6","OFD1"
1.66450194689925e-124,1.89634544300671,0.324,0.043,5.3858289495819e-120,"6","UBL3"
1.83347489225637e-124,2.15004349803243,0.319,0.042,5.93257470887395e-120,"6","HDAC7"
1.97157288889761e-124,1.19404983395086,0.511,0.101,6.37941839660599e-120,"6","TXNDC17"
2.00806213280262e-124,1.34343028359441,0.437,0.077,6.49748664310945e-120,"6","CSNK1G2"
2.12642356242364e-124,0.855771799445439,0.973,0.253,6.88046872093416e-120,"6","UQCRB"
2.60947177366883e-124,1.42355845535085,0.486,0.093,8.44346781806022e-120,"6","OS9"
3.12728357397332e-124,1.1330194638409,0.566,0.12,1.01189514603055e-119,"6","ADH5"
3.67708058166933e-124,1.17124382650047,0.992,0.251,1.18979296381075e-119,"6","RPL35"
3.95065033279016e-124,0.675069532379344,0.948,0.253,1.27831192818091e-119,"6","JUND"
4.1364050802793e-124,2.00822183219083,0.352,0.051,1.33841659182597e-119,"6","TDG"
4.15310555505416e-124,1.0061369330484,0.648,0.137,1.34382036444887e-119,"6","RNF130"
4.22167281583151e-124,1.68571925792956,0.549,0.103,1.3660066730186e-119,"6","AC084033.3"
4.83070058230754e-124,2.00231826237933,0.401,0.066,1.56306978741725e-119,"6","HSPA4"
5.13901348741867e-124,1.02660094551329,0.527,0.107,1.66283059412406e-119,"6","HNRNPUL1"
5.21988049034095e-124,1.23919173944669,0.489,0.092,1.68899673025962e-119,"6","DUSP1"
6.43640008006502e-124,1.6869567646233,0.363,0.054,2.08262597390664e-119,"6","CLK1"
7.0764043078407e-124,1.65679064405042,0.415,0.071,2.28971214188802e-119,"6","FAM96A"
7.18351659936989e-124,2.17964284845924,0.415,0.07,2.32437046605812e-119,"6","MRPL3"
7.94109487372278e-124,2.20175142244264,0.385,0.062,2.56950006829048e-119,"6","FAM162A"
8.26921276955567e-124,1.69319021317593,0.431,0.075,2.67566917584513e-119,"6","DHX9"
8.59630762340984e-124,2.35541114176755,0.33,0.045,2.78150725770672e-119,"6","GIGYF2"
9.08513283356196e-124,1.845088523452,0.437,0.078,2.93967643095564e-119,"6","CUEDC2"
1.01406102243087e-123,0.774115287832695,0.648,0.148,3.28119725027956e-119,"6","STAG2"
1.06908158352208e-123,0.810041591477295,0.687,0.161,3.4592272798024e-119,"6","TXNL1"
1.68027646706904e-123,2.01621790840885,0.412,0.07,5.43687056449529e-119,"6","CCDC90B"
2.8151345453163e-123,2.63980663012094,0.255,0.027,9.10893084827996e-119,"6","MYO9A"
2.86502634007839e-123,3.00474056601461,0.264,0.029,9.27036572859166e-119,"6","TMEM42"
4.99907053174685e-123,2.36380579298653,0.25,0.026,1.61754925195733e-118,"6","ZSCAN30"
9.4009186182414e-123,1.80740400237026,0.39,0.064,3.04185523730437e-118,"6","STMN3"
1.00321387676232e-122,1.69292380793641,0.398,0.066,3.24609914103985e-118,"6","CREBZF"
1.0839005295386e-122,0.677692658151811,0.769,0.187,3.50717694342806e-118,"6","VDAC2"
1.09439163831751e-122,0.971062798084018,0.341,0.045,3.54112302410398e-118,"6","ARL4C"
1.2291286511838e-122,1.4372089680966,0.412,0.069,3.97709157663543e-118,"6","ATG12"
1.35302716961895e-122,1.83278278213415,0.338,0.048,4.37799001273602e-118,"6","DEF6"
1.43774342699373e-122,0.648615199355864,0.764,0.191,4.65210640672362e-118,"6","NDUFC1"
1.48261953621742e-122,2.55303906954483,0.349,0.052,4.79731203333871e-118,"6","DPF2"
1.5655682698279e-122,1.53151777598942,0.475,0.091,5.06570925068214e-118,"6","EWSR1"
2.04318815015237e-122,2.00318909721577,0.423,0.075,6.61114389744802e-118,"6","EPRS"
2.14734547833732e-122,1.69280833217464,0.429,0.076,6.94816576425606e-118,"6","PDHB"
2.42117585238122e-122,2.58399747965964,0.261,0.028,7.8341987055499e-118,"6","CISD1"
2.9808882270761e-122,1.87445478829889,0.396,0.065,9.64526003635013e-118,"6","ARL2BP"
3.19045267329306e-122,2.14644968792997,0.352,0.052,1.03233477149743e-117,"6","NSMCE4A"
3.48955103327021e-122,1.28309719483409,0.464,0.087,1.12911402783524e-117,"6","MED10"
3.65965175875661e-122,2.43503905732153,0.445,0.082,1.18415351958088e-117,"6","ZNRF1"
4.08083167032832e-122,2.56268629631464,0.275,0.032,1.32043470356813e-117,"6","CCNT2"
4.65214469635609e-122,2.03412825352957,0.354,0.053,1.50529445939994e-117,"6","IREB2"
4.86063882639908e-122,1.91903115623572,0.451,0.083,1.57275690505795e-117,"6","DARS"
4.89187000654681e-122,2.18073079590574,0.313,0.041,1.58286237801835e-117,"6","RBM4"
4.90004574402624e-122,2.57288260145031,0.321,0.044,1.58550780139457e-117,"6","RNF220"
6.77982134607048e-122,1.89402957771402,0.332,0.046,2.19374679294803e-117,"6","CHCHD7"
6.91625619455513e-122,0.654812125372384,0.695,0.165,2.2378930168722e-117,"6","ZNF706"
7.92720461947025e-122,1.62545872871035,0.308,0.039,2.56500559872199e-117,"6","TMEM41B"
1.09648176090478e-121,0.81662788968852,0.626,0.142,3.54788603375959e-117,"6","PJA2"
1.14222380463726e-121,0.752401411296145,0.959,0.273,3.69589356466479e-117,"6","DDX5"
1.16499081792207e-121,2.185659466012,0.33,0.046,3.76956078955045e-117,"6","ACSS1"
1.2659443070258e-121,1.92308859871977,0.324,0.044,4.09621599424339e-117,"6","INO80D"
1.3458351316498e-121,1.69295667416538,0.302,0.038,4.35471873547925e-117,"6","ELK4"
1.39680131960353e-121,1.86897561120072,0.431,0.077,4.51963002984114e-117,"6","CNPY2"
1.59241182649264e-121,0.290383893114415,0.772,0.187,5.15256694698222e-117,"6","EVL"
1.66371404363061e-121,2.05922969304641,0.341,0.049,5.38327953097558e-117,"6","VEZT"
3.30775139597364e-121,1.06835105806458,0.462,0.084,1.07028911919519e-116,"6","NPEPPS"
3.65082383912786e-121,2.37501237024958,0.385,0.064,1.1812970696266e-116,"6","ABCE1"
4.77998670648752e-121,1.39423197075553,0.423,0.073,1.54666029861817e-116,"6","RSRC1"
6.39513951192318e-121,2.23692886428166,0.412,0.072,2.06927529187298e-116,"6","KDM1A"
7.54443376036537e-121,1.87704155617786,0.393,0.065,2.44115243184142e-116,"6","SELENOS"
8.61624461127944e-121,1.97314106559094,0.415,0.073,2.78795826887169e-116,"6","RALA"
8.71339657316036e-121,2.45149721229237,0.332,0.048,2.8193937291775e-116,"6","PHAX"
9.24589945204184e-121,0.860120687434905,0.574,0.125,2.99169568569718e-116,"6","PSMC5"
9.46818201421784e-121,1.51218803759965,0.505,0.102,3.06361965434047e-116,"6","NMI"
1.10200971567671e-120,1.09066300124436,0.549,0.118,3.56577283701514e-116,"6","NDUFB3"
1.23672373150402e-120,0.441789470322456,0.604,0.131,4.00166697802756e-116,"6","PPP1R18"
1.38448539560546e-120,0.79071418940511,0.67,0.159,4.47977939456058e-116,"6","NDUFB1"
1.5416048951712e-120,1.81628811815536,0.385,0.062,4.98817095930544e-116,"6","GATAD1"
1.65729610528212e-120,1.4912039911303,0.349,0.051,5.36251300786135e-116,"6","ANKRD13A"
1.75244673885847e-120,1.7545711206306,0.418,0.073,5.67039191292434e-116,"6","SMARCC2"
1.87671046037165e-120,1.32890072315722,0.462,0.087,6.07247203662455e-116,"6","SPOP"
2.01285361715877e-120,1.70783705623197,0.481,0.095,6.51299044904063e-116,"6","TPRKB"
2.45115088334135e-120,1.83383684023387,0.368,0.058,7.93118891322762e-116,"6","MRPL36"
2.67140719013364e-120,0.633345987791218,0.676,0.162,8.64387224511543e-116,"6","BAX"
2.76877436121016e-120,2.37560606247915,0.338,0.049,8.95892320056771e-116,"6","CTBP2"
2.93656565284822e-120,1.70848577982464,0.407,0.07,9.50184548292098e-116,"6","EIF4E2"
2.96063473954964e-120,2.12625093025542,0.275,0.032,9.57972582676077e-116,"6","LARP4B"
3.45353001478995e-120,2.02795836093828,0.42,0.075,1.11745870688558e-115,"6","MRPL21"
4.18808121003205e-120,2.33648794871871,0.341,0.05,1.35513743713007e-115,"6","UFL1"
5.73285323247193e-120,0.785255209539416,0.536,0.11,1.85497932043094e-115,"6","NIN"
